PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
62287,3149,"Imagine -LRB- if possible -RRB- a Pasolini film without passion or politics , or an Almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching O Fantasma .",0,"['imagine', 'lrb', 'possible', 'rrb', 'pasolini', 'film', 'without', 'passion', 'politics', 'almodovar', 'movie', 'without', 'beauty', 'humor', 'idea', 'glum', 'numb', 'experience', 'watching', 'fantasma']","['imagine', 'possible', 'film', 'without', 'passion', 'politics', 'movie', 'without', 'beauty', 'humor', 'idea', 'glum', 'numb', 'experience', 'watching']"
32983,1545,But it 's hard to imagine a more generic effort in the genre .,0,"['hard', 'imagine', 'generic', 'effort', 'genre']","['hard', 'imagine', 'generic', 'effort', 'genre']"
36393,1721,"Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .",0,"['worthless', 'pseudorockvideo', 'opening', 'idiocy', 'last', 'frames']","['worthless', 'opening', 'idiocy', 'last', 'frames']"
102591,5401,"The only problem is that , by the end , no one in the audience or the film seems to really care .",0,"['problem', 'end', 'one', 'audience', 'film', 'seems', 'really', 'care']","['problem', 'end', 'one', 'audience', 'film', 'seems', 'really', 'care']"
77968,4013,As pedestrian as they come .,0,"['pedestrian', 'come']","['pedestrian', 'come']"
56896,2863,"In my own very humble opinion , In Praise of Love lacks even the most fragmented charms I have found in almost all of his previous works .",0,"['humble', 'opinion', 'praise', 'love', 'lacks', 'even', 'fragmented', 'charms', 'found', 'almost', 'previous', 'works']","['humble', 'opinion', 'praise', 'love', 'lacks', 'even', 'fragmented', 'charms', 'found', 'almost', 'previous', 'works']"
150596,8208,We 've liked Klein 's other work but Rollerball left us cold .,0,"['liked', 'klein', 'work', 'rollerball', 'left', 'us', 'cold']","['liked', 'work', 'left', 'us', 'cold']"
149978,8168,"After you laugh once -LRB- maybe twice -RRB- , you will have completely forgotten the movie by the time you get back to your car in the parking lot .",0,"['laugh', 'lrb', 'maybe', 'twice', 'rrb', 'completely', 'forgotten', 'movie', 'time', 'get', 'back', 'car', 'parking', 'lot']","['laugh', 'maybe', 'twice', 'completely', 'forgotten', 'movie', 'time', 'get', 'back', 'car', 'parking', 'lot']"
104921,5543,"From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten",0,"['choppy', 'editing', 'annoying', 'score', 'special', 'effects', 'way', 'replacing', 'objects', 'character', 'hands', 'camera', 'line', 'besotted', 'misbegotten']","['choppy', 'editing', 'annoying', 'score', 'special', 'effects', 'way', 'replacing', 'objects', 'character', 'hands', 'camera', 'line', 'besotted', 'misbegotten']"
84214,4352,Constantly slips from the grasp of its maker .,0,"['constantly', 'slips', 'grasp', 'maker']","['constantly', 'slips', 'grasp', 'maker']"
71544,3650,The lead actors share no chemistry or engaging charisma .,0,"['lead', 'actors', 'share', 'chemistry', 'engaging', 'charisma']","['lead', 'actors', 'share', 'chemistry', 'engaging', 'charisma']"
129153,6945,"Any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .",0,"['reasonably', 'creative', 'eighthgrader', 'could', 'written', 'credible', 'script', 'though', 'number', 'continuity', 'errors']","['reasonably', 'creative', 'could', 'written', 'credible', 'script', 'though', 'number', 'continuity', 'errors']"
38450,1832,This Tuxedo ... should have been sent back to the tailor for some major alterations .,0,"['tuxedo', 'sent', 'back', 'tailor', 'major', 'alterations']","['tuxedo', 'sent', 'back', 'tailor', 'major', 'alterations']"
35855,1692,The worst film of the year .,0,"['worst', 'film', 'year']","['worst', 'film', 'year']"
145745,7922,"In the end , there is n't much to it .",0,"['end', 'nt', 'much']","['end', 'much']"
103720,5470,"Some writer dude , I think his name was , uh , Michael Zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that I ever saw that was written down were the zeroes on my paycheck .",0,"['writer', 'dude', 'think', 'name', 'uh', 'michael', 'zaidan', 'supposed', 'like', 'written', 'screenplay', 'something', 'dude', 'thing', 'ever', 'saw', 'written', 'zeroes', 'paycheck']","['writer', 'dude', 'think', 'name', 'uh', 'supposed', 'like', 'written', 'screenplay', 'something', 'dude', 'thing', 'ever', 'saw', 'written', 'zeroes', 'paycheck']"
132689,7154,"No French people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0,"['french', 'people', 'harmed', 'making', 'movie', 'insulted', 'audience', 'put', 'torture', 'hour', 'half']","['people', 'harmed', 'making', 'movie', 'insulted', 'audience', 'put', 'torture', 'hour', 'half']"
7102,287,-LRB- A -RRB- rather thinly-conceived movie .,0,"['lrb', 'rrb', 'rather', 'thinlyconceived', 'movie']","['rather', 'movie']"
106283,5612,"What 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism .",0,"['offensive', 'nt', 'waste', 'good', 'cast', 'film', 'denial', 'sincere', 'grief', 'mourning', 'favor', 'bogus', 'spiritualism']","['offensive', 'waste', 'good', 'cast', 'film', 'denial', 'sincere', 'grief', 'mourning', 'favor', 'bogus', 'spiritualism']"
33032,1548,"It 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,"['simply', 'stupid', 'irrelevant', 'deeply', 'truly', 'bottomlessly', 'cynical']","['simply', 'stupid', 'irrelevant', 'deeply', 'truly', 'cynical']"
40790,1955,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season .,0,"['exciting', 'watch', 'two', 'lastplace', 'basketball', 'teams', 'playing', 'one', 'another', 'final', 'day', 'season']","['exciting', 'watch', 'two', 'basketball', 'teams', 'playing', 'one', 'another', 'final', 'day', 'season']"
155964,8539,"The French director has turned out nearly 21\/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .",0,"['french', 'director', 'turned', 'nearly', '212', 'hours', 'unfocused', 'excruciatingly', 'tedious', 'cinema', 'half', 'hour', 'starts', 'making', 'water', 'torture', 'seem', 'appealing']","['director', 'turned', 'nearly', 'hours', 'unfocused', 'excruciatingly', 'tedious', 'cinema', 'half', 'hour', 'starts', 'making', 'water', 'torture', 'seem', 'appealing']"
111374,5907,Another boorish movie from the I-heard-a-joke - at-a-frat-party school of screenwriting .,0,"['another', 'boorish', 'movie', 'iheardajoke', 'atafratparty', 'school', 'screenwriting']","['another', 'boorish', 'movie', 'school', 'screenwriting']"
60316,3046,"Co-writer\/director Jonathan Parker 's attempts to fashion a Brazil-like , hyper-real satire fall dreadfully short .",0,"['cowriterdirector', 'jonathan', 'parker', 'attempts', 'fashion', 'brazillike', 'hyperreal', 'satire', 'fall', 'dreadfully', 'short']","['attempts', 'fashion', 'satire', 'fall', 'dreadfully', 'short']"
93064,4849,It 's hard to imagine acting that could be any flatter .,0,"['hard', 'imagine', 'acting', 'could', 'flatter']","['hard', 'imagine', 'acting', 'could', 'flatter']"
66094,3353,"Even if you 're an Elvis person , you wo n't find anything to get excited about on this DVD .",0,"['even', 'elvis', 'person', 'wo', 'nt', 'find', 'anything', 'get', 'excited', 'dvd']","['even', 'person', 'find', 'anything', 'get', 'excited']"
42554,2052,"-LRB- A -RRB- soulless , stupid sequel ...",0,"['lrb', 'rrb', 'soulless', 'stupid', 'sequel']","['soulless', 'stupid', 'sequel']"
138325,7488,under-rehearsed and lifeless,0,"['underrehearsed', 'lifeless']",['lifeless']
89648,4664,The premise itself is just SOOOOO tired .,0,"['premise', 'sooooo', 'tired']","['premise', 'tired']"
56693,2849,Dismally dull sci-fi comedy .,0,"['dismally', 'dull', 'scifi', 'comedy']","['dismally', 'dull', 'comedy']"
107230,5666,Make like the title and dodge this one .,0,"['make', 'like', 'title', 'dodge', 'one']","['make', 'like', 'title', 'dodge', 'one']"
17948,782,A cartoon ?,1,['cartoon'],['cartoon']
90217,4696,Bears about as much resemblance to the experiences of most battered women as Spider-Man does to the experiences of most teenagers .,1,"['bears', 'much', 'resemblance', 'experiences', 'battered', 'women', 'spiderman', 'experiences', 'teenagers']","['bears', 'much', 'resemblance', 'experiences', 'battered', 'women', 'experiences', 'teenagers']"
82072,4234,Meandering and confusing .,1,"['meandering', 'confusing']","['meandering', 'confusing']"
122973,6601,"Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .",1,"['although', 'purportedly', 'study', 'modern', 'alienation', 'really', 'little', 'particularly', 'slanted', 'gay', 'sm', 'fantasy', 'enervating', 'deadeningly', 'drawnout']","['although', 'purportedly', 'study', 'modern', 'alienation', 'really', 'little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating']"
58681,2958,These characters become wearisome .,1,"['characters', 'become', 'wearisome']","['characters', 'become', 'wearisome']"
122471,6568,Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .,1,"['spain', 'greatest', 'star', 'wattage', 'nt', 'overcome', 'tumult', 'maudlin', 'tragedy']","['greatest', 'star', 'wattage', 'overcome', 'tumult', 'maudlin', 'tragedy']"
8894,371,Translation : ` We do n't need to try very hard . ',1,"['translation', 'nt', 'need', 'try', 'hard']","['translation', 'need', 'try', 'hard']"
34148,1604,That 's because relatively nothing happens .,1,"['relatively', 'nothing', 'happens']","['relatively', 'nothing', 'happens']"
61706,3118,The script ?,1,['script'],['script']
31818,1491,A sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama .,1,"['sometimes', 'incisive', 'sensitive', 'portrait', 'undercut', 'awkward', 'structure', 'final', 'veering', 'toward', 'melodrama']","['sometimes', 'incisive', 'sensitive', 'portrait', 'undercut', 'awkward', 'structure', 'final', 'veering', 'toward', 'melodrama']"
29912,1387,The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .,1,"['reason', 'see', 'movie', 'case', 'masochism', 'hour', 'half', 'blow']","['reason', 'see', 'movie', 'case', 'masochism', 'hour', 'half', 'blow']"
112229,5960,Everything that was right about Blade is wrong in its sequel .,1,"['everything', 'right', 'blade', 'wrong', 'sequel']","['everything', 'right', 'blade', 'wrong', 'sequel']"
140961,7645,Do n't let the subtitles fool you ; the movie only proves that Hollywood no longer has a monopoly on mindless action .,1,"['nt', 'let', 'subtitles', 'fool', 'movie', 'proves', 'hollywood', 'longer', 'monopoly', 'mindless', 'action']","['let', 'subtitles', 'fool', 'movie', 'proves', 'longer', 'monopoly', 'mindless', 'action']"
145111,7884,"A mediocre exercise in target demographics , unaware that it 's the butt of its own joke .",1,"['mediocre', 'exercise', 'target', 'demographics', 'unaware', 'butt', 'joke']","['mediocre', 'exercise', 'target', 'demographics', 'unaware', 'butt', 'joke']"
110322,5843,The Master of Disguise falls under the category of ` should have been a sketch on Saturday Night Live . ',1,"['master', 'disguise', 'falls', 'category', 'sketch', 'saturday', 'night', 'live']","['master', 'disguise', 'falls', 'category', 'sketch', 'night', 'live']"
80967,4173,"Everything 's serious , poetic , earnest and -- sadly -- dull .",1,"['everything', 'serious', 'poetic', 'earnest', 'sadly', 'dull']","['everything', 'serious', 'poetic', 'earnest', 'sadly', 'dull']"
144070,7819,Low rent from frame one .,1,"['low', 'rent', 'frame', 'one']","['low', 'rent', 'frame', 'one']"
126076,6773,"Nicolas Cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career .",1,"['nicolas', 'cage', 'nt', 'first', 'actor', 'lead', 'group', 'talented', 'friends', 'astray', 'movie', 'wo', 'nt', 'create', 'ruffle', 'already', 'erratic', 'career']","['cage', 'first', 'actor', 'lead', 'group', 'talented', 'friends', 'astray', 'movie', 'create', 'ruffle', 'already', 'erratic', 'career']"
141734,7689,Witless and utterly pointless .,1,"['witless', 'utterly', 'pointless']","['witless', 'utterly', 'pointless']"
64851,3284,"Even if it is generally amusing from time to time , I Spy has all the same problems the majority of action comedies have .",1,"['even', 'generally', 'amusing', 'time', 'time', 'spy', 'problems', 'majority', 'action', 'comedies']","['even', 'generally', 'amusing', 'time', 'time', 'spy', 'problems', 'majority', 'action', 'comedies']"
123002,6602,"A piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .",1,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', '90', 'minutes', 'lodging', 'cracks', 'evergrowing', 'category', 'unembarrassing', 'unmemorable']","['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'category']"
102301,5384,The package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .,1,"['package', 'fascinating', 'timely', 'content', 'comes', 'wrapped', 'disappointingly', 'generic']","['package', 'fascinating', 'timely', 'content', 'comes', 'wrapped', 'disappointingly', 'generic']"
150565,8206,"Why , you may ask , why should you buy the movie milk when the TV cow is free ?",1,"['may', 'ask', 'buy', 'movie', 'milk', 'tv', 'cow', 'free']","['may', 'ask', 'buy', 'movie', 'milk', 'cow', 'free']"
97969,5132,"... expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .",1,"['expands', 'horizons', 'boredom', 'point', 'collapse', 'turning', 'black', 'hole', 'dullness', 'interesting', 'concept', 'escape']","['expands', 'horizons', 'boredom', 'point', 'collapse', 'turning', 'black', 'hole', 'dullness', 'interesting', 'concept', 'escape']"
